ID,REGIÓN,PROVINCIA,DISTRITO,Codigo del Recurso,Nombre del Recurso,CATEGORIA,Tipo de Categoria,Sub tipo Categoria,URL,LATITUD,LONGITUD
614,Callao,Callao,VENTANILLA,"1,402",Humedales De Ventanilla,1. SITIOS NATURALES,g. Cuerpo de Agua,Pantano,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1402,-77.1475040846558,-11.875548001589403
615,Callao,Callao,VENTANILLA,"1,403",Punta Pancha,1. SITIOS NATURALES,Costas,Puntas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1403,-77.18544559524537,-11.839027996342312
616,Callao,Callao,VENTANILLA,"1,404",Balneario Costa Azul- Playa Ventanilla,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1404,-77.15286254882812,-11.875817594316729
617,Callao,Callao,CALLAO,"1,405",Isla San Lorenzo,1. SITIOS NATURALES,Costas,Islas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1405,-77.20972537994385,-12.083554774859053
618,Lima,Lima,LIMA,"1,417",Puente De Piedra,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1417,-77.02969863558195,-12.043333492695387
619,Apurimac,Cotabambas,TAMBOBAMBA,"1,419",Templo Tambobamba,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1419,-72.17453333333333,-13.946261111111111
620,La Libertad,Trujillo,TRUJILLO,"1,420",Iglesia De Santo Domingo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1420,-79.02975271506574,-8.113659464098758
621,Moquegua,Ilo,ILO,"1,424",Playa Corralitos,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1424,-71.36205643415445,-17.670444355199965
622,Ancash,Huari,SAN MARCOS,"1,434",Pinturas Rupestres De Pintaypunta,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1434,-77.09466900000001,-9.60606
623,Ancash,Huari,CAJAY,"1,443",Laguna Reparin,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1443,-77.15344729999998,-9.2989533
624,Ancash,Huari,SAN MARCOS,"1,445",Laguna Platugocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1445,-77.09815000000003,-9.592220615339522
625,Ancash,Carhuaz,MARCARA,"1,453",Mirador Natural De Huamanvilca,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1453,-77.60330200195312,-9.321700514793777
626,Ancash,Huaraz,HUARAZ,"1,457",Mirador Natural Pukaventana,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1457,-77.50885833333336,-9.546441666666666
627,Piura,Sechura,SECHURA,"1,458",Museo Etnologico,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1458,-80.82448299999998,-5.558242
628,Ayacucho,Huamanga,AYACUCHO,"1,464",Casona Colonial Jauregui,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1464,-74.22569399999997,-13.162392
629,Ayacucho,Huamanga,AYACUCHO,"1,465",Casa Velarde Alvarez,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1465,-74.22515094280243,-13.160205588418408
630,Piura,Sechura,SECHURA,"1,469",Playa De Chulliyachi,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1469,-80.87468100000001,-5.568892
631,Piura,Sechura,SECHURA,"1,470",Playa La Bocana De Parachique,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1470,-80.86013200000002,-5.740909
632,Piura,Ayabaca,AYABACA,"1,477",Cerro Campanarion,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1477,-79.73195099999998,-4.617758
633,Piura,Ayabaca,AYABACA,"1,479",Bosque De Cerro Negro,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1479,-80.92947400000003,-4.258835
634,Piura,Ayabaca,AYABACA,"1,482",Cerro Yantuma,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1482,-79.71850999999998,-4.612753
635,Piura,Ayabaca,AYABACA,"1,483",Cerro Balcon,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1483,-79.571666,-4.6724431
636,Piura,Ayabaca,AYABACA,"1,484",Cerro Granadillo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1484,-79.71538499999997,-4.640335
637,Piura,Ayabaca,AYABACA,"1,491",Centro Arqueológico Olleros Ahuaico.,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1491,-79.715395,-4.640193
638,Piura,Ayabaca,AYABACA,"1,493",Laguna Prieta,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1493,-79.45847500000002,-4.739563
639,Piura,Ayabaca,AYABACA,"1,494",Lagunas Arreviatadas,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1494,-79.54707358203126,-4.5807732987161795
640,Piura,Ayabaca,AYABACA,"1,495",Laguna San Antonio,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1495,-79.55000899999999,-4.58331
641,Ayacucho,Huamanga,AYACUCHO,"1,504",Casa De Los Romani,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1504,-74.2252367734909,-13.161156269717626
642,Ayacucho,Huamanga,AYACUCHO,"1,505",Templo De La Amargura,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1505,-74.221,-13.1609
643,Ayacucho,Huamanga,AYACUCHO,"1,507",Templo El Calvario,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1507,-74.229353,-13.15745
644,Ayacucho,Huamanga,AYACUCHO,"1,508",Templo Del Señor De Los Amancaes,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1508,-74.21742916931151,-13.162924094824006
645,Ayacucho,Huamanga,AYACUCHO,"1,509",Templo De San Sebastian,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1509,-74.22033980791588,-13.16336553118994
646,Ayacucho,Huamanga,AYACUCHO,"1,510",Templo De Belen,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1510,-74.230974,-13.164418
647,Ayacucho,Huamanga,CARMEN ALTO,"1,512",Templo De Carmen Alto,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1512,-74.2257410287857,-13.16072271771448
648,Ayacucho,Vilcas Huaman,VILCAS HUAMAN,"1,515",Templo De San Juan Bautista De Vilcashuaman,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1515,-73.95379185676575,-13.654014684462819
649,Ayacucho,Huanta,HUANTA,"1,519",Iglesia Matriz De Huanta,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1519,-74.24756672745502,-12.939583043101099
650,Lambayeque,Chiclayo,ETEN PUERTO,"1,520",Playa Farola,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1520,-79.86471554959871,-6.943286448928212
651,Lambayeque,Chiclayo,SANTA ROSA,"1,521",Playa Hondos,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1521,-79.91631031036383,-6.890107126316016
652,Tacna,Tacna,TACNA,"1,537",Playa Los Palos,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1537,-70.44710763558197,-18.296446292372092
653,Tacna,Jorge Basadre,LOCUMBA,"1,542",Santuario Del Señor De Locumba,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1542,-70.76240699140169,-17.613630548292427
654,Ayacucho,Huamanga,AYACUCHO,"1,546",Alameda  Valdelirios,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Alamedas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1546,-74.22721426256561,-13.169070179488072
655,San Martin,Moyobamba,MOYOBAMBA,"1,550",Mirador Punta De Doñe,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1550,-76.96448604662703,-6.040400999999989
656,Ayacucho,Huamanga,AYACUCHO,"1,555",Arco Puca Cruz,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1555,-74.22699599999998,-13.163137
657,Ayacucho,Huamanga,AYACUCHO,"1,556",Capilla De Chiquinquirá,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1556,-74.22537356615066,-13.155937924182932
658,Ayacucho,Huamanga,AYACUCHO,"1,558",Templo Pampa De San Agustin,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1558,-74.22343701124186,-13.162691977870697
659,Ayacucho,Huamanga,AYACUCHO,"1,559",Templo  De San Juan De Dios,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1559,-74.22760784626007,-13.16450451898554
660,Ayacucho,Huamanga,AYACUCHO,"1,560",Casona Colonial Garcia Del Hoyo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1560,-74.226294,-13.15994
661,Ayacucho,Huamanga,AYACUCHO,"1,562",Templo De La Virgen Del Pilar De Zaragoza,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1562,-74.22503292560577,-13.154292476876397
662,San Martin,San Martin,LA BANDA DE SHILCAYO,"1,563",Petroglifos De Polish,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1563,-76.30612134933471,-6.5220051985027085
663,San Martin,Moyobamba,MOYOBAMBA,"1,564",Mirador Punta De San Juan,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1564,-76.96551666666664,-6.026558333333333
664,Ayacucho,Huamanga,AYACUCHO,"1,565",Santuario Del Señor De Quinuapata,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1565,-74.23384599999997,-13.166031
665,San Martin,Moyobamba,MOYOBAMBA,"1,566",Mirador Punta De Tahuishco,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1566,-76.96707500000002,-6.026025
666,Ayacucho,Huamanga,AYACUCHO,"1,567",Templo De Soquiaqato,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1567,-74.22950400000002,-13.161467
667,San Martin,Moyobamba,MOYOBAMBA,"1,570",Mirador Punta De Fachín,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1570,-76.97953333333333,-6.025955555555556
668,San Martin,San Martin,LA BANDA DE SHILCAYO,"1,571",Laguna Venecia,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1571,-76.3351321220398,-6.496400660969813
669,Ayacucho,Huamanga,AYACUCHO,"1,572",Casa Ruiz De La Vega Y Alcala,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1572,-74.22639012336731,-13.160798458782387
670,Ayacucho,Huamanga,AYACUCHO,"1,573",Casona Colonial Ladron De Guevara,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1573,-74.22634399999998,-13.160867
671,Ayacucho,Huamanga,AYACUCHO,"1,580",Casa Ivazeta,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1580,-74.22748686011886,-13.15948272952208
672,Ayacucho,Huamanga,AYACUCHO,"1,582",Casa Lumbreras,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1582,-74.2250007390976,-13.159612716620037
673,Ayacucho,Huamanga,AYACUCHO,"1,583",Casa De Ejercicios De Santa Catalina,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1583,-74.227056,-13.163282
674,Ayacucho,Huamanga,AYACUCHO,"1,584",Casa Moya,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1584,-74.22629356384277,-13.15959965775372
675,Ayacucho,Huamanga,AYACUCHO,"1,586",Sutuq Chaka,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1586,-74.23021,-13.167386
676,San Martin,Lamas,LAMAS,"1,595",Mirador De La Cruz,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1595,-76.5230530500412,-6.4193926730605675
677,San Martin,Moyobamba,MOYOBAMBA,"1,598",Puerto Tahuishco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puertos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1598,-76.96395993232727,-6.023874050951437
678,Ica,Ica,ICA,"1,609",Palacio Municipal De Ica,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Palacio,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1609,-75.7294437289238,-14.063515367719189
679,Ica,Palpa,SANTA CRUZ,"1,613",Ciudad Perdida De Huayuri,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1613,-75.30003547668457,-14.533364738565806
680,Ica,Nazca,VISTA ALEGRE,"1,614",Necrópolis De Chauchilla,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1614,-74.92745518684381,-14.982451360577568
681,Ica,Nazca,NASCA,"1,615",Centro Administrativo Inca Los Paredones,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1615,-74.93434846401214,-14.841541352442204
682,Puno,Puno,PAUCARCOLLA,"1,649",Templo De San Martin De La Inmaculada Concepcion,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1649,-70.05668967962265,-15.745093792990128
683,Puno,Puno,PUNO,"1,653",Restos Arqueologicos De Incatunuhuiri,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1653,-69.93153202436497,-15.888989488116383
684,Puno,Melgar,UMACHIRI,"1,658",Templo De San Francisco De Asis,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1658,-70.75305014848709,-14.8540223700831
685,Puno,Melgar,ORURILLO,"1,669",Templo De Nuestra Señora Del Rosario Santa Cruz,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1669,-70.5113160610199,-14.727913929277143
686,Puno,Puno,CAPACHICA,"1,674",Templo De San Salvador,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1674,-69.83048558235168,-15.642383434829446
687,Puno,Melgar,SANTA ROSA,"1,676",Templo De Santa Rosa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1676,-70.78717321157455,-14.606747082896902
688,Puno,Melgar,NUÑOA,"1,679",Templo De San Pedro Apostol De La Inmaculada Concepcion,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1679,-70.636505484581,-14.477044626085098
689,Puno,Yunguyo,ANAPIA,"1,681",Archipielago Wiñaymarca,1. SITIOS NATURALES,Costas,Islas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1681,-68.85657548904419,-16.313534114740335
690,Ancash,Huaylas,CARAZ,"1,683",Sitio Arqueologico Wandy (Pueblo Viejo),2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1683,-77.81075477600103,-9.047937453727913
691,Ancash,Huari,HUARI,"1,686",Laguna Purhuay,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1686,-77.20668599999999,-9.313778
692,Ancash,Huari,HUANTAR,"1,702",Laguna Ichic Potrero,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1702,-77.25312166011048,-9.467338221437511
693,Ancash,Huari,SAN MARCOS,"1,703",Sitio Arqueológico Mesapatac,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1703,-77.93219999999996,-9.5409
694,Ancash,Mariscal Luzuriaga,FIDEL OLIVAS ESCUDERO,"1,704",Laguna Canchiscocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1704,-77.33070401586917,-8.792330744560754
695,Ancash,Huari,CAJAY,"1,706",Sitio Arqueologico De Marcajirca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1706,-77.16074444444445,-9.363222222222221
696,Ancash,Huari,HUACCHIS,"1,709",Iglesia Colonial Matriz Santiago El Mayor De Yanas,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1709,-76.79937777777775,-9.159330555555556
697,Ancash,Huaylas,SANTA CRUZ,"1,713",Sitio Arqueológico De Baños,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1713,-77.7908581495285,-8.932946494318436
698,Ancash,Yungay,YUNGAY,"1,714",Mirador Natural De Portachuelo Llanganuco,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1714,-77.59120000000001,-9.051
699,Huanuco,Huanuco,HUANUCO,"1,719",Catedral,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1719,-76.23962134122849,-9.928715236452893
700,Ancash,Huari,HUANTAR,"1,721",Laguna Maparaju,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1721,-77.37585067749023,-9.462100164347445
701,Huanuco,Huanuco,HUANUCO,"1,729",Plaza De Armas De Huánuco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1729,-76.23973399400711,-9.92947350038487
702,Ancash,Recuay,CATAC,"1,731",Laguna Mororococha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1731,-77.586501,-9.047871
703,La Libertad,Bolivar,UCHUMARCA,"1,732",Complejo Arqueológico Pirca Pirca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1732,-77.76175799999999,-7.115705
704,La Libertad,Chepen,PACANGA,"1,734",Complejo Arqueológico San José De Moro,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1734,-79.43704621153154,-7.181228770629501
705,La Libertad,Sanchez Carrion,HUAMACHUCO,"1,735",Sitio Arqueológico Wiracochapampa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1735,-78.04294291534427,-7.806395389000277
706,La Libertad,Trujillo,TRUJILLO,"1,737",Iglesia Santa Rosa De Santa María,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1737,-79.0257583753845,-8.105720671402072
707,Lambayeque,Ferreñafe,FERREÑAFE,"1,738",Museo Nacional Sicán,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1738,-79.78609775447421,-6.623964751985984
708,Arequipa,Caylloma,CALLALLI,"1,739",Cuevas De Mollepunku,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1739,-71.41618431027882,-15.663614502529847
